,VideoIndex,CommentID,UserID,Comment,Number_of_Likes,Number_of_Replies,Updated_At,Is_Sarcastic
297,2,UgwDWIbxnZh8tBB9etZ4AaABAg,@bareh__07,They are so cute such a beautiful movie.,1,0,2023-10-13T16:28:06Z,Not Sarcasm
298,2,Ugx9O8MmvCJ61olhwnZ4AaABAg,@Victoriastroud-yr3bh,Missy is only naughty cause her name,0,0,2023-10-09T19:41:25Z,Not Sarcasm
299,2,Ugw-JNbfRJ_18Q02_ll4AaABAg,@AndyMazuma-bq7uc,I feel bad,0,0,2023-10-09T17:59:59Z,Not Sarcasm
300,2,UgyoL86abp64G51iFOV4AaABAg,@spam41306,The Scream that Young Sheldon made😂😂😂😂😂,4,0,2023-09-22T17:00:34Z,Not Sarcasm
301,2,Ugyz6KneCiOMqlCBd1h4AaABAg,@user-wl7tb3fi4f,I GOT A SPLINTER 😂😂😊,2,0,2023-09-20T00:13:07Z,Not Sarcasm
302,2,UgwKmcix50ka4sQKPGV4AaABAg,@jwood8397,My mom would put bread that had been soaked in milk over the splinter over night and it’d be in the bread in the morning. I threw a fit if they tried to use tweezers.,3,0,2023-09-10T03:05:26Z,Not Sarcasm
303,2,UgxQ3BNazR3JPbJ-jlN4AaABAg,@danielhainline8882,He could wait for his body to reject the splinter.  We shed our skin and the shed skin can take the splinter with it.,0,0,2023-08-24T18:48:15Z,Not Sarcasm
304,2,Ugwg5UM4MHzntQ__5xl4AaABAg,@AchumilePeter,"Love your videos
Have the best day ever ❤",1,0,2023-08-20T13:44:53Z,Not Sarcasm
305,2,UgzAvfoL6E5hjR3wcIF4AaABAg,@clm0208,What movie is Missy watching? The guy seems to have upper body naked? 👀,0,0,2023-08-14T07:33:22Z,Sarcasm
306,2,Ugx33E8nNDbEVNWNTKd4AaABAg,@georgeelder3042,Why do I feel like missy is smarter than sheldon,1,0,2023-08-10T14:07:27Z,Not Sarcasm
307,2,UgzAb7YwrEkdO74fJyx4AaABAg,@mumtaheentasnimaprokrity1011,"Ok missy was great and fun and most of the times I liked her more than sheldon.but since she started middle school,she became all disobedient,gave her parents shit and became selfish.like stealing your dad's truck isn't what you do to get on your parents good side.so DUMB",0,0,2023-08-01T17:28:08Z,Not Sarcasm
308,2,UgwB61KdDxy25_ar2X14AaABAg,@kingsleyisaac819,Missy is a Legend,2,0,2023-07-24T20:26:50Z,Not Sarcasm
309,2,UgzlTxUCTmxtN1NDngN4AaABAg,@na-ra8701,Please tell me where can I watch sheldon series ?,0,2,2023-07-18T16:51:04Z,Not Sarcasm
310,2,UgzmL_00oIR0t8HGAEd4AaABAg,@zoeberesford9358,Everyone has splinter.,0,1,2023-07-16T07:54:14Z,Sarcasm
311,2,UgyKs1taYgVKU86TlqR4AaABAg,@mohammedyahya4163,and sometimes her mustach 😂😂,1,0,2023-07-13T08:26:11Z,Not Sarcasm
312,2,UgzTxnkOtB1PzdcsBjR4AaABAg,@klaudiastulajterova7995,2:58 a 2:59😂😂😂😂😂,2,0,2023-07-09T11:22:12Z,Not Sarcasm
313,2,UgxELN96cB-O2LgZqhR4AaABAg,@klaudiastulajterova7995,2:19 a 2:20😂😂😂😂😂😂😂😂,1,0,2023-07-09T11:20:27Z,Not Sarcasm
314,2,UgyQEOWAaSBuQ9XZGKl4AaABAg,@msharma5069,"Young sheldon slowly became more lovely than TBBT, the minute observance of director is amazing for a childhood depiction, they even put splinter in script😘🥰❤️",3,0,2023-07-07T16:49:47Z,Not Sarcasm
315,2,Ugzir9m4nnMpH5WVV7h4AaABAg,@Queen_Springsteen,He’s so dramatic 😂,5,0,2023-06-29T14:23:23Z,Not Sarcasm
316,2,Ugwiln6tmKleRbjrM154AaABAg,@NondumisoNkosi-mf8rv,Chdhdhfhg,0,0,2023-06-25T17:24:48Z,Not Sarcasm
317,2,UgzhLf1Uhj9KIvELU-p4AaABAg,@saranox6332,Kids fear them...As an adult I still fear them XD!,11,0,2023-06-10T01:17:28Z,Not Sarcasm
318,2,UgxnflET4jtOtW8B3694AaABAg,@samojolbo7907,how is he so anoying why didnt they just beat him?,0,0,2023-06-08T04:14:28Z,Not Sarcasm
319,2,UgzOCmcOUSVpPrudtod4AaABAg,@wiamzemani,2:29 I love her 😂😂,21,1,2023-06-04T20:36:01Z,Not Sarcasm
320,2,Ugz2uJrnDRNBFX0qIch4AaABAg,@Growgreen,"I’m okay with splinters but the one that I got so scared and cried from was a splinter in my nail and it was deep so when it slide my finger on something, it sometimes hurts because it’s moving and when my mom tried to take it out it kept on hurting and told my mom to bring me to the hospital",1,0,2023-05-29T20:39:36Z,Not Sarcasm
321,2,Ugx7t9WyrEU5wnaKj9p4AaABAg,@Mariobros2825,Sheldon the goodie to shoes,1,0,2023-05-29T16:24:10Z,Not Sarcasm
322,2,UgzWb_3qMNQpPTytt6p4AaABAg,@stevenmarossy9064,Assewd sfsfdtedfddddswdds 2:02,0,0,2023-05-14T07:07:06Z,Not Sarcasm
323,2,UgyTu8plRcwwH2TxDD94AaABAg,@daisyrammutle2572,"Missy: ""what's gauze?""
Sheldon: "" it's gauze and the fact that you don't know that it's not filling me with hope "".
Me:😳😂😂😂",25,0,2023-05-07T12:32:59Z,Not Sarcasm
324,2,Ugwn5MAxWj32zXvZnJJ4AaABAg,@daisyrammutle2572,"Sheldon: ""I handled that really welled""
Me: 😂😂😂",10,0,2023-05-07T12:31:02Z,Not Sarcasm
325,2,UgzguA2l1dOAV-hZdwV4AaABAg,@willmehaffy7226,Hi,0,0,2023-04-26T20:21:39Z,Sarcasm
326,2,UgztFpdrHDTgOoLtZE14AaABAg,@Natehillsdaughter,"""I love you and miss you very much""




....


*Ok*
Has me dying bro 😭😭😭",6,0,2023-04-12T00:26:53Z,Not Sarcasm
327,2,UgwvQVgKDeMbwRkA86l4AaABAg,@davetherave3511,Which decent parent leaves their little children home Alone??!!,1,3,2023-04-09T10:13:05Z,Sarcasm
328,2,UgzirxHX9NgQwi1eJtx4AaABAg,@traydaniel0403,"In an interview, Raegan Revord (who played Missy) said that it was actually her stunt double removing the splinter from Sheldon’s finger. She admitted that she was upset that she didn’t get to  do it because she had to work for hours",25,0,2023-04-05T14:52:36Z,Not Sarcasm
329,2,UgwN7OsWKUe171BK6a14AaABAg,@ChrisManley1994,"*I’VE GOT A SPLINTER!!!!*

So? 😂😂😂😂😂😂",3,0,2023-03-29T21:32:49Z,Not Sarcasm
330,2,Ugx4FE758DvFVAtkbll4AaABAg,@stardust1815,"I got a splinter in elementary school and it was a big one. Instead of taking it out the nurse put a 🩹 on it. Only made it hurt worse. (To her credit the few times I saw the nurse she was very nice and usually helpful, it was just this one time she didn’t really help.)",0,0,2023-03-24T21:10:24Z,Sarcasm
331,2,UgwaC7NGdnPk5p98dS54AaABAg,@anujlahoty8022,Most hilarious clip,1,0,2023-03-12T16:10:23Z,Not Sarcasm
332,2,UgzsQwtG7R-cWgM7X0R4AaABAg,@kellychan8856,They both are very adorable.,51,0,2023-03-11T10:53:53Z,Not Sarcasm
333,2,UgyO6fWFXG5L-1EnPSN4AaABAg,@Url0calhuman,"Mom: ilove u and miss u very much
Young Sheldon: ...ok
Young Sheldon: i handled that really well
🥲",4,0,2023-03-04T07:34:57Z,Not Sarcasm
334,2,UgzJMuyCCn0YR54r4sR4AaABAg,@kato_dsrdr,"Sheesh, the girl's voice is very cool.",4,0,2023-02-20T02:07:27Z,Not Sarcasm
335,2,UgwrdbwUXHK-hs_G02d4AaABAg,@sumariahsumariah1471,Your mom shall you go on for hang out with your happyness,0,0,2023-01-20T16:51:44Z,Not Sarcasm
336,2,Ugw5X5L6d4C6U6htrIZ4AaABAg,@dexterbrockhaus686,This girl is funny,2,0,2023-01-02T17:04:03Z,Not Sarcasm
337,2,Ugw2Kkbsre-rlRiT6BB4AaABAg,@rishleeyarishan478,In Sheldon show I'm definitely Missy and I ain't lying the most in common we have us being naughty and drama,1,0,2023-01-02T14:02:06Z,Not Sarcasm
338,2,UgxioICS42RhwZm6dVJ4AaABAg,@masonsmith246,"Mmm

T",0,0,2022-11-30T00:50:08Z,Not Sarcasm
339,2,Ugwg894kkJHNpFJynJN4AaABAg,@brianbentley4173,The way they scream 😱 hahaha. I'm not going in and you're doing great,15,1,2022-11-13T21:05:40Z,Not Sarcasm
340,2,Ugwoxxhm3H7Wo27NZVd4AaABAg,@terrymathews774,This is the best show in the world they do look way smaller but Georgie is way taller now,5,0,2022-11-08T22:18:40Z,Not Sarcasm
341,2,UgxMhqS92NG7jGg8awR4AaABAg,@sophielockhart8177,Why is he so cute,2,0,2022-11-06T17:37:40Z,Not Sarcasm
342,2,UgxXKWCvDTu5M7_zVa54AaABAg,@marcostephenson1561,BBBBBBBBBB$+$,0,0,2022-11-02T01:46:28Z,Not Sarcasm
343,2,UgwunJe1-7pB3TVc9_x4AaABAg,@wintergoat6612,Missy really is a sweetheart.,38,1,2022-10-24T20:07:27Z,Not Sarcasm
344,2,UgwnZ-LOoPHXv11Ulf54AaABAg,@petejones879,I love little missy she's far smarter than sheldon in every day stuff,34,0,2022-10-22T05:40:00Z,Not Sarcasm
345,2,UgyOt0dDjx1RclAMXLx4AaABAg,@rodildelariarte1448,Did u know Sheldon and missy are twins Sheldon is the older one,4,0,2022-10-18T04:15:24Z,Not Sarcasm
346,2,UgwNb_sQ-1AYthDdFxB4AaABAg,@rocketmom60,"Missy was so much more mature than Sheldon, but in TBBT Mary really is insulting about both Missy and Georgie. Her favoritism for Sheldon was obvious and the rest of the family knew it as well. Perhaps if she didn't show such favoritism maybe Missy would have made more of her life. We know Georgie ended up doing quite well with a chain of his own businesses yet Mary still said in TBBT that he was dumb. If he was dumb, his stores wouldn't have been successful,",72,0,2022-09-29T17:16:18Z,Not Sarcasm
347,2,UgzY55LWXtuQWM6nqCl4AaABAg,@Snipermadcunt,Why is in every 6 meters they always argue imagine living with them,0,0,2022-09-25T17:16:40Z,Not Sarcasm
348,2,UgwgFOcsVI1mYdcWr_p4AaABAg,@Peahpod,"Mary: I love you and miss you very much.

Sheldon: .....




*ok*",10,0,2022-09-17T07:57:31Z,Not Sarcasm
349,2,Ugx7UVJNkP2fjg-p1Bx4AaABAg,@keishamixon8918,"When she said ""how would I know I'm nodey all the time"" had me dying 😭 🤣 that's me every day always in trouble",53,0,2022-09-04T19:44:43Z,Not Sarcasm
350,2,Ugwc6FOJkWNCC4w3zfF4AaABAg,@susiemol1,And sometimes her mustache 😹😹😹😹😹,1,0,2022-08-31T02:04:35Z,Not Sarcasm
351,2,UgzqL5XKB4rcIwMdwdJ4AaABAg,@AngryMetaIhead,Who is missy?,1,1,2022-08-18T16:00:59Z,Not Sarcasm
352,2,UgxWCcgUHCjaiykpckB4AaABAg,@eternallegacy89,That ain't no flashlight... ofc it is next to the Bible... xD.,0,0,2022-08-18T05:23:29Z,Not Sarcasm
353,2,Ugx6wlOr58-TKnvrPIt4AaABAg,@dianemayersjones3682,love this show!!!,17,0,2022-08-06T12:55:15Z,Not Sarcasm
354,2,UgwgYxsjXcuEB68d4k14AaABAg,@nadamostafa4555,Sheldon after his mum finished what she said : kay bye *hangs up* I handled that rlly well :),4,0,2022-07-16T09:01:01Z,Not Sarcasm
355,2,Ugz_2oItoezhURWIuMx4AaABAg,@rdeye-rb1pe,I really really wish they had Mike judge play Sheldon's father that would have been something how can Sheldon be a genius he doesn't even know what a tap and die is LOL,1,0,2022-06-14T15:24:06Z,Not Sarcasm
356,2,Ugy5FCpIHdPRrQVlsjt4AaABAg,@rdeye-rb1pe,I had my German Shepherd when I was 6 years old almost bite my f****** foot off in 95° weather still didn't cry no Sheldon I don't agree with you it's a splinter after we discipline the dog he took a nap with me wouldn't leave my side after that I think the dog actually knew he did something wrong that's why I love animals,1,0,2022-06-14T15:21:12Z,Not Sarcasm
357,2,UgwIbuYmoRGNBa6JXJt4AaABAg,@pariscochran3476,Eeeeeeeeeedtydfgyfccgyfdgfcfvcggcccccvvyuohhjjhjjgyyffgvgyytrrthffghccvxfhfttyfccfxxxz2345546657,0,0,2022-06-11T23:37:38Z,Not Sarcasm
358,2,UgzZqTcevi7ufUwziA14AaABAg,@-report1070,i wouldn't know. I'm naughty all the time 😂😂,4,0,2022-06-07T08:09:12Z,Not Sarcasm
359,2,UgwDLWqU8CN-FU9I0d94AaABAg,@MS-ih9ws,Jesus loves you,3,0,2022-06-06T06:36:35Z,Not Sarcasm
360,2,UgzNq3wPffjNBG8hunR4AaABAg,@iLoVeStRaNgErThInGs..,"Her: your realy not coming in?
Him:no but your doing great 😊",6,0,2022-05-26T19:55:47Z,Not Sarcasm
361,2,UgyiiAEF5lUGLtk3uzx4AaABAg,@cozmikfunkrabbitt30,it amazes me when little kids are really good actors at such a young age like this little girl,167,0,2022-05-24T12:45:23Z,Not Sarcasm
362,2,UgyUgeYiQceJNzOtieN4AaABAg,@1stchild670,They had to do all that my dad would just use his hands,1,0,2022-05-21T14:03:43Z,Sarcasm
363,2,UgxKyT-Hv-Y9W2-RKCJ4AaABAg,@penelopenankunda8583,They were just so adorable,29,0,2022-05-20T19:05:47Z,Not Sarcasm
364,2,Ugx7LjrAGdWyzTcpeCR4AaABAg,@BRN497,☎️,3,0,2022-05-07T16:38:54Z,Not Sarcasm
365,2,UgwXDtDE1OyTSl1SaJ14AaABAg,@CuriousToKnow212,"So in childhood he gets sarcasm when she says it's deep!
I myself didn't get that and thought it is deep for a second.",4,0,2022-05-06T09:33:07Z,Not Sarcasm
366,2,UgyoHQA6kWtwJKO1O_h4AaABAg,@shainah.6388,The way they scream everytime the phone rings 🤣,67,3,2022-05-02T04:34:34Z,Not Sarcasm
367,2,UgxIqH38z1F_MhEI5Rx4AaABAg,@lavanyanain3531,0:25 missy is really beautiful,9,0,2022-04-04T11:33:44Z,Not Sarcasm
368,2,UgxDWr8hsjZXPnXNodV4AaABAg,@Itz_FroggyQueen,"“Okay goodbye, I miss you and I love you” “ok” “I handled that very well” that’s how it’s done ladies and gentlemen 🤣🤣🤣🤣",139,0,2022-03-30T12:37:08Z,Not Sarcasm
369,2,UgzsHQg4xdPwW3BB_Ml4AaABAg,@dherra8945,"The spiffy gymnast dfly soak because state karyologically bomb lest a efficacious astronomy. amused, enthusiastic mom",0,0,2022-03-22T16:31:43Z,Not Sarcasm
370,2,UgwKJVXb4D9LNh_AoNN4AaABAg,@snappiepappie9899,"I didn’t even realize how little they were back then, they are like babies",1175,13,2022-03-14T21:05:20Z,Not Sarcasm
371,2,UgxI_iGEM0hEnZXrx-R4AaABAg,@shamimchowdhury2827,how cute they were,11,0,2022-03-13T11:17:33Z,Not Sarcasm
372,2,Ugzne1i_Y6WX8Wx8ra94AaABAg,@angecrocker2614,🌷 Promo'SM.,3,0,2022-03-12T11:10:30Z,Not Sarcasm
373,2,UgyexLOI-5_JDR8-ucZ4AaABAg,@iseeyou6023,Their so cute omg,22,0,2022-03-10T16:50:33Z,Not Sarcasm
374,2,UgykMwgXcuFvbGh5aK54AaABAg,@aimenullah6094,Missy: wait there are tweezers in her makeup bag she plucks her eyebrows with them..AnD sOmETiMes hEr MuSTacHe.,202,11,2022-03-06T08:28:13Z,Not Sarcasm
375,2,Ugz2gJEgGQBYNGwhf8B4AaABAg,@emiliobello2538,Little sister to the rescue,10,2,2022-02-18T00:47:54Z,Not Sarcasm
376,2,UgyeDHv8Va_XgLXCEPV4AaABAg,@marquisdesade3058,cut off the finger thats what we gotta do,0,0,2022-02-17T17:15:22Z,Not Sarcasm
377,2,UgxF9kPLumZxu0bWUZ54AaABAg,@jeremiahsyoutubechannel1266,That girl on the couch she is beautiful like omg I like her😍,8,0,2022-01-14T22:55:08Z,Not Sarcasm
378,2,UgwY9i1HHAEBFmmWofF4AaABAg,@fangie_water,I'm scared of needles too 😆,11,0,2022-01-13T06:12:50Z,Sarcasm
379,2,UgzHqd6STzma5S_L4Qd4AaABAg,@thomasplouffe1363,I hated getting splinters as a kid so Sheldon is right that splinters strike fear into kids everywhere,409,5,2022-01-11T20:55:25Z,Not Sarcasm
380,2,Ugz5uQRKIP0bxKZsU4p4AaABAg,@unknownunknowns,I wouldn’t know. I’m naughty all the time.,14,1,2022-01-10T22:56:16Z,Not Sarcasm
381,2,Ugw4CMBeGmVObrT05Y94AaABAg,@christopherbingham5092,"This was one of my all-time favorite episodes when it first aired, and it still is now.",169,0,2022-01-09T19:42:38Z,Not Sarcasm
382,2,UgyYTvglOmCUohuZIH94AaABAg,@looshaderen3540,She is so pretty.,17,0,2022-01-09T06:27:46Z,Not Sarcasm
383,2,Ugzeha7e_erUj-dDRyF4AaABAg,@mademoisellecarolina4218,DID THEY GET THE SPLINTER OUT???,39,4,2022-01-08T16:49:27Z,Not Sarcasm
384,2,UgxEYeSpFeVu6l7cLzF4AaABAg,@rekharathordilli9202,When he said I handle it very well 😂😂... That's hilarious,564,3,2022-01-08T13:36:50Z,Not Sarcasm
385,2,UgzMaYX2CBazThHiXUt4AaABAg,@TheZarric,"So, how many did Sheldon go thru since he finished the M equation?",9,0,2022-01-08T01:00:00Z,Not Sarcasm
386,2,Ugwse-vUBypgEwEb2o54AaABAg,@carolannpacificadam1944,Love 💖 Sheldon,13,2,2022-01-07T23:15:36Z,Not Sarcasm
387,3,UgwbW9mYMsCnk608Ifd4AaABAg,@jenniferskorczewski3573,I can't help it! Operation? I have had two splinters in my life from metal! Can you imagine if it was a metal shard!,0,0,2023-12-05T00:06:01Z,Not Sarcasm
388,3,UgwBX2RLmot2zIM8ush4AaABAg,@moniquebailey5514,Can  you  visit  me  in Jamaica 🇯🇲,0,0,2023-12-04T00:45:56Z,Not Sarcasm
389,3,UgxPniEbDZTiN9twkGF4AaABAg,@mingming7078,Sheldon got a splinter :nooooooooooooo😱😱😱😱,1,0,2023-12-03T07:16:28Z,Not Sarcasm
390,3,UgxXkdo8L5GuFzJvMUB4AaABAg,@SofiRdiz,1:00 1:13,0,0,2023-11-24T21:22:41Z,Not Sarcasm
391,3,UgzxhYyGiC8YlD7SJ3V4AaABAg,@Rose11133,"Personally hearing everyone talk about the annoying pain of splinters I was so confused as a kid because I never knew what it was and know that I’m older I realize I’m so lucky to have never experienced paper cuts, splinters, and brain freezes.",3,0,2023-11-18T12:34:52Z,Sarcasm
392,3,Ugxl8BpymvLaQKrbhSF4AaABAg,@Caotaki,"Me personally, I never in my life had a splinter",0,0,2023-11-13T21:12:18Z,Not Sarcasm
393,3,UgyT-AF0j5x7Ob14heZ4AaABAg,@KrazyDragonz,erohr,0,0,2023-11-02T01:18:10Z,Not Sarcasm
394,3,UgzVl5e2TBtadIWvjWx4AaABAg,@brennanpeoples2089,""" whats gowze"" * ""it's gauze"" * damn sheldon",0,0,2023-11-01T22:36:23Z,Not Sarcasm
395,3,UgwDWIbxnZh8tBB9etZ4AaABAg,@bareh__07,They are so cute such a beautiful movie.,1,0,2023-10-13T16:28:06Z,Not Sarcasm
396,3,Ugx9O8MmvCJ61olhwnZ4AaABAg,@Victoriastroud-yr3bh,Missy is only naughty cause her name,0,0,2023-10-09T19:41:25Z,Not Sarcasm
397,3,Ugw-JNbfRJ_18Q02_ll4AaABAg,@AndyMazuma-bq7uc,I feel bad,0,0,2023-10-09T17:59:59Z,Not Sarcasm
398,3,UgyoL86abp64G51iFOV4AaABAg,@spam41306,The Scream that Young Sheldon made😂😂😂😂😂,4,0,2023-09-22T17:00:34Z,Not Sarcasm
399,3,Ugyz6KneCiOMqlCBd1h4AaABAg,@user-wl7tb3fi4f,I GOT A SPLINTER 😂😂😊,2,0,2023-09-20T00:13:07Z,Not Sarcasm
400,3,UgwKmcix50ka4sQKPGV4AaABAg,@jwood8397,My mom would put bread that had been soaked in milk over the splinter over night and it’d be in the bread in the morning. I threw a fit if they tried to use tweezers.,3,0,2023-09-10T03:05:26Z,Not Sarcasm
401,3,UgxQ3BNazR3JPbJ-jlN4AaABAg,@danielhainline8882,He could wait for his body to reject the splinter.  We shed our skin and the shed skin can take the splinter with it.,0,0,2023-08-24T18:48:15Z,Not Sarcasm
402,3,Ugwg5UM4MHzntQ__5xl4AaABAg,@AchumilePeter,"Love your videos
Have the best day ever ❤",1,0,2023-08-20T13:44:53Z,Not Sarcasm
403,3,UgzAvfoL6E5hjR3wcIF4AaABAg,@clm0208,What movie is Missy watching? The guy seems to have upper body naked? 👀,0,0,2023-08-14T07:33:22Z,Sarcasm
404,3,Ugx33E8nNDbEVNWNTKd4AaABAg,@georgeelder3042,Why do I feel like missy is smarter than sheldon,1,0,2023-08-10T14:07:27Z,Not Sarcasm
405,3,UgzAb7YwrEkdO74fJyx4AaABAg,@mumtaheentasnimaprokrity1011,"Ok missy was great and fun and most of the times I liked her more than sheldon.but since she started middle school,she became all disobedient,gave her parents shit and became selfish.like stealing your dad's truck isn't what you do to get on your parents good side.so DUMB",0,0,2023-08-01T17:28:08Z,Not Sarcasm
406,3,UgwB61KdDxy25_ar2X14AaABAg,@kingsleyisaac819,Missy is a Legend,2,0,2023-07-24T20:26:50Z,Not Sarcasm
407,3,UgzlTxUCTmxtN1NDngN4AaABAg,@na-ra8701,Please tell me where can I watch sheldon series ?,0,2,2023-07-18T16:51:04Z,Not Sarcasm
408,3,UgzmL_00oIR0t8HGAEd4AaABAg,@zoeberesford9358,Everyone has splinter.,0,1,2023-07-16T07:54:14Z,Sarcasm
409,3,UgyKs1taYgVKU86TlqR4AaABAg,@mohammedyahya4163,and sometimes her mustach 😂😂,1,0,2023-07-13T08:26:11Z,Not Sarcasm
410,3,UgzTxnkOtB1PzdcsBjR4AaABAg,@klaudiastulajterova7995,2:58 a 2:59😂😂😂😂😂,2,0,2023-07-09T11:22:12Z,Not Sarcasm
411,3,UgxELN96cB-O2LgZqhR4AaABAg,@klaudiastulajterova7995,2:19 a 2:20😂😂😂😂😂😂😂😂,1,0,2023-07-09T11:20:27Z,Not Sarcasm
412,3,UgyQEOWAaSBuQ9XZGKl4AaABAg,@msharma5069,"Young sheldon slowly became more lovely than TBBT, the minute observance of director is amazing for a childhood depiction, they even put splinter in script😘🥰❤️",3,0,2023-07-07T16:49:47Z,Not Sarcasm
413,3,Ugzir9m4nnMpH5WVV7h4AaABAg,@Queen_Springsteen,He’s so dramatic 😂,5,0,2023-06-29T14:23:23Z,Not Sarcasm
414,3,Ugwiln6tmKleRbjrM154AaABAg,@NondumisoNkosi-mf8rv,Chdhdhfhg,0,0,2023-06-25T17:24:48Z,Not Sarcasm
415,3,UgzhLf1Uhj9KIvELU-p4AaABAg,@saranox6332,Kids fear them...As an adult I still fear them XD!,11,0,2023-06-10T01:17:28Z,Not Sarcasm
416,3,UgxnflET4jtOtW8B3694AaABAg,@samojolbo7907,how is he so anoying why didnt they just beat him?,0,0,2023-06-08T04:14:28Z,Not Sarcasm
417,3,UgzOCmcOUSVpPrudtod4AaABAg,@wiamzemani,2:29 I love her 😂😂,21,1,2023-06-04T20:36:01Z,Not Sarcasm
418,3,Ugz2uJrnDRNBFX0qIch4AaABAg,@Growgreen,"I’m okay with splinters but the one that I got so scared and cried from was a splinter in my nail and it was deep so when it slide my finger on something, it sometimes hurts because it’s moving and when my mom tried to take it out it kept on hurting and told my mom to bring me to the hospital",1,0,2023-05-29T20:39:36Z,Not Sarcasm
419,3,Ugx7t9WyrEU5wnaKj9p4AaABAg,@Mariobros2825,Sheldon the goodie to shoes,1,0,2023-05-29T16:24:10Z,Not Sarcasm
420,3,UgzWb_3qMNQpPTytt6p4AaABAg,@stevenmarossy9064,Assewd sfsfdtedfddddswdds 2:02,0,0,2023-05-14T07:07:06Z,Not Sarcasm
421,3,UgyTu8plRcwwH2TxDD94AaABAg,@daisyrammutle2572,"Missy: ""what's gauze?""
Sheldon: "" it's gauze and the fact that you don't know that it's not filling me with hope "".
Me:😳😂😂😂",25,0,2023-05-07T12:32:59Z,Not Sarcasm
422,3,Ugwn5MAxWj32zXvZnJJ4AaABAg,@daisyrammutle2572,"Sheldon: ""I handled that really welled""
Me: 😂😂😂",10,0,2023-05-07T12:31:02Z,Not Sarcasm
423,3,UgzguA2l1dOAV-hZdwV4AaABAg,@willmehaffy7226,Hi,0,0,2023-04-26T20:21:39Z,Sarcasm
424,3,UgztFpdrHDTgOoLtZE14AaABAg,@Natehillsdaughter,"""I love you and miss you very much""




....


*Ok*
Has me dying bro 😭😭😭",6,0,2023-04-12T00:26:53Z,Not Sarcasm
425,3,UgwvQVgKDeMbwRkA86l4AaABAg,@davetherave3511,Which decent parent leaves their little children home Alone??!!,1,3,2023-04-09T10:13:05Z,Sarcasm
426,3,UgzirxHX9NgQwi1eJtx4AaABAg,@traydaniel0403,"In an interview, Raegan Revord (who played Missy) said that it was actually her stunt double removing the splinter from Sheldon’s finger. She admitted that she was upset that she didn’t get to  do it because she had to work for hours",25,0,2023-04-05T14:52:36Z,Not Sarcasm
427,3,UgwN7OsWKUe171BK6a14AaABAg,@ChrisManley1994,"*I’VE GOT A SPLINTER!!!!*

So? 😂😂😂😂😂😂",3,0,2023-03-29T21:32:49Z,Not Sarcasm
428,3,Ugx4FE758DvFVAtkbll4AaABAg,@stardust1815,"I got a splinter in elementary school and it was a big one. Instead of taking it out the nurse put a 🩹 on it. Only made it hurt worse. (To her credit the few times I saw the nurse she was very nice and usually helpful, it was just this one time she didn’t really help.)",0,0,2023-03-24T21:10:24Z,Sarcasm
429,3,UgwaC7NGdnPk5p98dS54AaABAg,@anujlahoty8022,Most hilarious clip,1,0,2023-03-12T16:10:23Z,Not Sarcasm
430,3,UgzsQwtG7R-cWgM7X0R4AaABAg,@kellychan8856,They both are very adorable.,51,0,2023-03-11T10:53:53Z,Not Sarcasm
431,3,UgyO6fWFXG5L-1EnPSN4AaABAg,@Url0calhuman,"Mom: ilove u and miss u very much
Young Sheldon: ...ok
Young Sheldon: i handled that really well
🥲",4,0,2023-03-04T07:34:57Z,Not Sarcasm
432,3,UgzJMuyCCn0YR54r4sR4AaABAg,@kato_dsrdr,"Sheesh, the girl's voice is very cool.",4,0,2023-02-20T02:07:27Z,Not Sarcasm
433,3,UgwrdbwUXHK-hs_G02d4AaABAg,@sumariahsumariah1471,Your mom shall you go on for hang out with your happyness,0,0,2023-01-20T16:51:44Z,Not Sarcasm
434,3,Ugw5X5L6d4C6U6htrIZ4AaABAg,@dexterbrockhaus686,This girl is funny,2,0,2023-01-02T17:04:03Z,Not Sarcasm
435,3,Ugw2Kkbsre-rlRiT6BB4AaABAg,@rishleeyarishan478,In Sheldon show I'm definitely Missy and I ain't lying the most in common we have us being naughty and drama,1,0,2023-01-02T14:02:06Z,Not Sarcasm
436,3,UgxioICS42RhwZm6dVJ4AaABAg,@masonsmith246,"Mmm

T",0,0,2022-11-30T00:50:08Z,Not Sarcasm
437,3,Ugwg894kkJHNpFJynJN4AaABAg,@brianbentley4173,The way they scream 😱 hahaha. I'm not going in and you're doing great,15,1,2022-11-13T21:05:40Z,Not Sarcasm
438,3,Ugwoxxhm3H7Wo27NZVd4AaABAg,@terrymathews774,This is the best show in the world they do look way smaller but Georgie is way taller now,5,0,2022-11-08T22:18:40Z,Not Sarcasm
439,3,UgxMhqS92NG7jGg8awR4AaABAg,@sophielockhart8177,Why is he so cute,2,0,2022-11-06T17:37:40Z,Not Sarcasm
440,3,UgxXKWCvDTu5M7_zVa54AaABAg,@marcostephenson1561,BBBBBBBBBB$+$,0,0,2022-11-02T01:46:28Z,Not Sarcasm
441,3,UgwunJe1-7pB3TVc9_x4AaABAg,@wintergoat6612,Missy really is a sweetheart.,38,1,2022-10-24T20:07:27Z,Not Sarcasm
442,3,UgwnZ-LOoPHXv11Ulf54AaABAg,@petejones879,I love little missy she's far smarter than sheldon in every day stuff,34,0,2022-10-22T05:40:00Z,Not Sarcasm
